JURS_TRACKING_ID,STREET_ADDRESS,APN,UNIT_CAT,co_units_d5,bp_units_d5
B2024-06102,1249 FRANCISCO St,058 213601700,SFD,0.0,0.0
B2025-03925,1 VIRGINIA GARDENS,058 213903000,SFD,0.0,0.0
B2025-01282,1353 FRANCISCO St,058 214001000,SFD,0.0,0.0
B2025-05065,1315 DELAWARE St,058 214101100,SFD,0.0,0.0
B2025-04576,1360 FRANCISCO St,058 214200100,SFD,0.0,0.0
B2024-03607,1384 CEDAR St,058 214400600,SFD,0.0,0.0
B2025-05803,1385 VIRGINIA St,058 214402200,SFD,0.0,0.0
B2025-02290,1615 ACTON St,058 214501900,SFD,0.0,0.0
B2025-02820,1660 SACRAMENTO St,058 214503000,SFD,0.0,0.0
B2025-04548,1696 SACRAMENTO St,058 214503500,SFD,0.0,0.0
B2025-00753,1685 SHORT St,058 214503800,SFD,0.0,0.0
B2025-00331,1667 SHORT St,058 214504000,SFD,0.0,0.0
B2025-04858,1541 DELAWARE St,058 215000700,SFD,0.0,0.0
B2025-00211,1508 VIRGINIA St,058 215100200,SFD,0.0,0.0
B2024-06014,1539 LINCOLN St,058 215400800,ADU,0.0,0.0
B2024-05636,1604 MCGEE Ave,058 215500200,SFD,0.0,0.0
B2024-03099,1610 CEDAR St,058 215502500,SFD,0.0,0.0
B2025-01378,1637 FRANCISCO St,058 215700400,SFD,0.0,0.0
B2025-04485,1623 DELAWARE St,058 215801300,SFD,0.0,0.0
B2024-00737,1636 FRANCISCO St,058 215803600,SFD,0.0,0.0
B2025-04613,1745 DELAWARE St,058 215900800,SFD,0.0,0.0
B2025-00343,1731 DELAWARE St,058 215901300,SFD,0.0,0.0
B2025-04745,1729 FRANCISCO St,058 216000801,SFD,0.0,0.0
B2025-05597,1715 MCGEE Ave,058 216001600,SFD,0.0,0.0
B2025-00246,1734 LINCOLN St,058 216200200,SFD,0.0,0.0
B2025-04791,1733 VIRGINIA St,058 216201200,SFD,0.0,0.0
B2025-00436,1742 CEDAR St,058 216400700,SFD,0.0,0.0
B2024-06058,1815 VIRGINIA St,058 216501900,SFD,0.0,0.0
B2024-03066,1639 GRANT St,058 216502300,SFD,0.0,0.0
B2025-01913,1631 JOSEPHINE St,058 216602700,SFD,-2.0,-2.0
B2025-05638,1819 FRANCISCO St,058 216703700,SFD,0.0,0.0
B2024-05837,1811 DELAWARE St,058 216801500,SFD,0.0,0.0
B2025-00309,1822 FRANCISCO St,058 216802901,SFD,0.0,0.0
B2025-02440,1828 FRANCISCO St,058 216803000,SFD,0.0,0.0
B2024-02985,1941 DELAWARE St,058 216900800,SFD,0.0,0.0
B2025-01889,1933 DELAWARE St,058 216901000,SFD,0.0,0.0
B2025-03690,1921 DELAWARE St,058 216901300,SFD,0.0,0.0
B2024-05813,1741 M L KING JR Way,058 216901900,SFD,0.0,0.0
B2025-03778,1729 M L KING JR Way,058 216902200,SFD,0.0,0.0
B2025-00998,1914 VIRGINIA St,058 217002500,SFD,0.0,0.0
B2024-00871,1623 BONITA Ave,058 217203200,SFD,-3.0,0.0
B2025-04050,1642 MILVIA St,058 217203700,SFD,0.0,0.0
B2025-05795,2031 DELAWARE St,058 217600600,SFD,0.0,0.0
B2024-02110,2012 FRANCISCO St,058 217602200,SFD,0.0,0.0
B2024-00943,1636 WALNUT St,058 217801400,SFD,0.0,1.0
B2024-05592,2274 VIRGINIA St,058 218200300,ADU,0.0,0.0
B2025-01233,2267 HEARST Ave,058 218202300,ADU,0.0,0.0
B2025-03746,2255 HEARST Ave,058 218202400,SFD,0.0,0.0
B2025-00395,1701 SPRUCE St,058 218203900,SFD,0.0,0.0
B2025-02467,1812 ARCH St,058 218204200,SFD,0.0,-1.0
B2025-00357,1609 SPRUCE St,058 218402100,SFD,0.0,0.0
B2025-00636,2340 VIRGINIA St,058 218800500,SFD,0.0,0.0
B2024-03400,1698 EUCLID Ave,058 219400400,SFD,0.0,0.0
B2024-03995,2440 CEDAR St,058 219502400,SFD,0.0,0.0
B2025-05045,2525 LE CONTE Ave,058 219800900,SFD,0.0,0.0
B2024-04817,2519 RIDGE Rd,058 219900900,SFD,0.0,0.0
B2022-05068,1865 EUCLID Ave,058 220000900,SFD,0.0,0.0
B2025-01088,1670 LA LOMA Ave,058 220900900,SFD,0.0,0.0
B2023-00375,2644 CEDAR St,058 221000200,SFD,0.0,0.0
B2025-05821,2808 HILGARD Ave,058 221200500,SFD,0.0,0.0
B2025-01357,40 PARNASSUS Rd,058 223200300,SFD,0.0,0.0
B2025-01455,9 PARNASSUS Ct,058 223200800,SFD,0.0,0.0
B2025-00972,2829 BUENA VISTA Way,058 224202800,SFD,0.0,0.0
B2025-02917,5 MAYBECK TWIN Dr,058 224204829,SFD,0.0,0.0
B2024-03718,1551 LA VEREDA Rd,058 224210500,SFD,0.0,0.0
B2025-01020,1401 LE ROY Ave,058 224400100,SFD,0.0,0.0
B2025-00432,10 GREENWOOD COMMON,058 224400209,SFD,0.0,0.0
B2025-00693,8 GREENWOOD COMMON,058 224400211,SFD,0.0,0.0
B2025-04327,2583 BUENA VISTA Way,058 224400900,SFD,0.0,0.0
B2022-01750,1485 LE ROY Ave,058 224402200,SFD,0.0,0.0
B2025-00960,1595 LE ROY Ave,058 224501803,SFD,0.0,0.0
B2025-02779,2514 HILL Ct,058 224601600,SFD,0.0,0.0
B2025-05615,2509 HILL Ct,058 224602300,SFD,0.0,0.0
B2022-04180,2530 BUENA VISTA Way,058 224603000,SFD,0.0,0.0
B2025-00401,1305 BAY VIEW Pl,059 224900400,SFD,0.0,0.0
B2025-00607,1400 HAWTHORNE Ter,059 224901800,SFD,0.0,0.0
B2024-06036,2 VINE Ln,059 225003600,SFD,0.0,0.0
B2025-00437,1584 HAWTHORNE Ter,059 225101200,SFD,0.0,0.0
B2025-00768,1555 SCENIC Ave,059 225102500,SFD,0.0,0.0
B2025-00888,1515 SCENIC Ave,059 225103000,SFD,0.0,0.0
B2025-01232,1532 SCENIC Ave,059 225203700,SFD,0.0,0.0
B2025-02818,1398 SCENIC Ave,059 225301100,SFD,-1.0,-1.0
B2024-05293,1400 ARCH St,059 225400400,SFD,0.0,0.0
B2025-01938,1500 ARCH St,059 225500202,SFD,0.0,0.0
B2025-03432,2214 VINE St,059 225600300,SFD,0.0,0.0
B2025-02020,1506 SPRUCE St,059 225600500,SFD,0.0,0.0
B2025-03521,1415 OXFORD St,059 225702900,SFD,0.0,0.0
B2025-00633,2163 VINE St,059 225801500,SFD,0.0,0.0
B2025-01265,1514 OXFORD St,059 225900700,SFD,0.0,0.0
B2024-06087,1522 OXFORD St,059 225900800,SFD,0.0,0.0
B2024-04614,2042 VINE St,059 226300301,SFD,0.0,0.0
B2024-05619,1939 VINE St,059 226601700,ADU,-1.0,0.0
B2025-04503,1409 BONITA Ave,059 226603300,SFD,0.0,0.0
B2024-00553,1440 BONITA Ave,059 226901402,SFD,0.0,0.0
B2025-05203,1437 M L KING JR Way,059 226902300,SFD,0.0,0.0
B2021-04914,1844 VINE St,059 227100300,SFD,0.0,0.0
B2025-02919,1529 JOSEPHINE St,059 227102600,SFD,0.0,0.0
B2025-02858,1505 JOSEPHINE St,059 227103400,SFD,0.0,0.0
B2024-04180,1507 GRANT St,059 227203200,SFD,0.0,0.0
B2025-04152,1430 JOSEPHINE St,059 227301301,SFD,0.0,0.0
B2024-02723,1809 VINE St,059 227301900,SFD,0.0,0.0
B2025-03036,1405 GRANT St,059 227303400,SFD,0.0,0.0
B2025-05227,1405 EDITH St,059 227403300,SFD,0.0,0.0
B2024-05009,1515 MCGEE Ave,059 227700100,SFD,0.0,0.0
B2025-01043,1635 CEDAR St,059 227802200,SFD,0.0,0.0
B2025-04743,1630 BUENA Ave,059 227900600,SFD,0.0,0.0
B2025-05703,1508 MCGEE Ave,059 227900900,SFD,0.0,0.0
B2025-05724,1510 MCGEE Ave,059 227901000,SFD,0.0,0.0
B2025-05288,1627 JAYNES St,059 227901600,SFD,0.0,0.0
B2025-02197,1625 JAYNES St,059 227901700,SFD,0.0,0.0
B2025-01053,1625 BUENA Ave,059 228001100,SFD,0.0,0.0
B2024-01169,1719 VINE St,059 228200700,SFD,0.0,0.0
B2025-01750,1411 CYPRESS St,059 228202700,SFD,-2.0,-2.0
B2025-00115,1509 HOLLY St,059 228404200,SFD,0.0,0.0
B2024-05997,1500 ROSE St,059 228500100,SFD,0.0,0.0
B2025-02199,1505 CEDAR St,059 228502400,SFD,0.0,0.0
B2022-01810,1527 SACRAMENTO St,059 228503600,SFD,-1.0,0.0
B2023-03015,1520 JUANITA Way,059 228601100,SFD,0.0,0.0
B2025-00238,1369 TOMLEE Dr,059 228603000,SFD,0.0,0.0
B2025-00716,1372 TOMLEE Dr,059 228604300,SFD,0.0,0.0
B2025-00836,1558 ACTON St,059 228605100,SFD,0.0,0.0
B2024-00753,1486 ROSE St,059 228606500,SFD,0.0,0.0
B2025-03979,1471 CATHERINE Dr,059 228607000,SFD,0.0,0.0
B2025-04495,1420 CATHERINE Dr,059 228609200,SFD,0.0,0.0
B2024-05870,1470 KEONCREST Dr,059 228613400,SFD,0.0,0.0
B2023-02339,1125 CEDAR St,059 228800700,SFD,-1.0,0.0
B2025-04208,1642 STANNAGE Ave,059 228802401,SFD,0.0,0.0
B2025-02011,1512 CORNELL Ave,059 228900500,SFD,0.0,0.0
B2024-05540,1206 ROSE St,059 229000202,SFD,0.0,0.0
B2025-01201,1620 CURTIS St,059 229002100,SFD,0.0,0.0
B2021-03774,1611 CORNELL Ave,059 229004500,SFD,0.0,0.0
B2025-01972,1530 BELVEDERE Ave,059 229100900,SFD,0.0,-1.0
B2025-01237,1260 HOPKINS St,059 229300104,ADU,0.0,-82.0
B2025-02845,1290 HOPKINS St,059 229300106,SFD,0.0,0.0
B2025-01222,1009 CEDAR St,059 231101500,SFD,0.0,0.0
B2025-02400,970 JONES St,059 231200300,SFD,0.0,0.0
B2025-03086,1440 NINTH St,059 232900600,SFD,0.0,0.0
B2025-00492,1460 NINTH St,059 232900800,SFD,0.0,0.0
B2025-01274,1487 TENTH St,059 233100800,SFD,0.0,0.0
B2025-00135,936 CAMELIA St,059 233400300,SFD,0.0,0.0
B2024-05164,1425 EIGHTH St,059 233401500,SFD,0.0,0.0
B2025-00430,1422 SIXTH St,059 233701100,SFD,0.0,0.0
B2025-01557,1347 CURTIS St,060 239106100,SFD,-1.0,-1.0
B2025-01229,1409 SANTA FE Ave,060 239206500,SFD,0.0,0.0
B2023-03790,1121 JONES St,060 239401200,SFD,0.0,0.0
B2025-02063,1131 HOPKINS St,060 239402300,SFD,0.0,0.0
B2025-01171,1411 KAINS Ave,060 239701701,SFD,0.0,0.0
B2025-05706,1328 SANTA FE Ave,060 240001300,SFD,0.0,0.0
B2024-03772,1252 GILMAN St,060 240002500,SFD,0.0,0.0
B2024-05463,1314 CORNELL Ave,060 240200600,SFD,0.0,0.0
B2025-00270,1338 STANNAGE Ave,060 240301500,SFD,0.0,0.0
B2024-04349,1111 CAMELIA St,060 240401700,SFD,0.0,0.0
B2025-00755,1236 CORNELL Ave,060 240701300,SFD,0.0,0.0
B2025-00250,1242 TALBOT Ave,060 240801600,SFD,0.0,0.0
B2024-01567,1233 CORNELL Ave,060 240802300,SFD,0.0,0.0
B2025-01744,1207 CORNELL Ave,060 240803200,SFD,0.0,0.0
B2024-04697,1207 TALBOT Ave,060 240902800,SFD,-1.0,0.0
B2025-00183,1205 CURTIS St,060 241202600,SFD,0.0,0.0
B2025-02247,1208 ORDWAY St,060 241600200,SFD,0.0,0.0
B2025-01246,1341 PERALTA Ave,060 241606100,SFD,0.0,0.0
B2025-04967,1337 PERALTA Ave,060 241606200,SFD,0.0,0.0
B2025-02315,1323 PERALTA Ave,060 241606900,SFD,0.0,0.0
B2025-01857,1342 GILMAN St,060 241702300,SFD,0.0,0.0
B2025-01200,1401 NORTHSIDE Ave,060 241706000,SFD,0.0,0.0
B2025-04105,1410 ACTON St,060 242300700,SFD,0.0,0.0
B2025-05046,1418 ACTON St,060 242300802,SFD,0.0,0.0
B2024-03125,1357 HOPKINS St,060 242300900,SFD,0.0,0.0
B2025-04230,1376 HOPKINS St,060 242303400,SFD,0.0,0.0
B2025-00597,1360 ADA St,060 242305400,SFD,0.0,0.0
B2025-00977,1385 ROSE St,060 242306700,SFD,0.0,0.0
B2021-04994,1381 ROSE St,060 242306900,SFD,0.0,0.0
B2024-06054,1324 HOPKINS St,060 242308200,SFD,0.0,0.0
B2021-00113,1231 ORDWAY St,060 242702400,SFD,0.0,0.0
B2025-05214,31 HOPKINS Ct,060 242903000,SFD,0.0,0.0
B2024-05455,1471 HOPKINS St,060 242905000,SFD,0.0,0.0
B2025-01467,1348 SACRAMENTO St,060 243000400,SFD,0.0,0.0
B2024-06126,1424 HOPKINS St,060 243002500,ADU,0.0,0.0
B2024-05018,1407 SACRAMENTO St,060 243201600,SFD,0.0,0.0
B2025-00221,1536 ADA St,060 243203200,SFD,0.0,0.0
B2024-04803,1529 ADA St,060 243400300,SFD,0.0,0.0
B2025-00479,1517 ADA St,060 243400700,SFD,0.0,0.0
B2025-05050,1343 SACRAMENTO St,060 243401200,SFD,0.0,0.0
B2025-00739,1241 CARLOTTA Ave,060 243602000,SFD,0.0,0.0
B2024-03717,1761 HOPKINS St,060 243701000,SFD,0.0,0.0
B2025-03469,1727 HOPKINS St,060 243702100,SFD,0.0,0.0
B2025-02726,1169 COLUSA Ave,060 243704000,SFD,0.0,0.0
B2023-05403-REV01,1801 ROSE St,060 244502700,SFD,0.0,0.0
B2025-04889,1351 CARLOTTA Ave,060 244503600,SFD,0.0,0.0
B2025-05416,1335 CARLOTTA Ave,060 244504200,SFD,0.0,0.0
B2024-00758,1244 M L KING JR Way,060 244601500,SFD,0.0,0.0
B2025-01326,1843 BERRYMAN St,060 244601800,SFD,0.0,0.0
B2025-03576,1837 BERRYMAN St,060 244602000,SFD,0.0,0.0
B2025-05140,1316 M L KING JR Way,060 244700700,SFD,0.0,0.0
B2025-02177,1829 ROSE St,060 244701900,SFD,-1.0,-1.0
B2024-01629,1343 M L KING JR Way,060 244801900,SFD,0.0,0.0
B2025-04826,1327 M L KING JR Way,060 244802400,SFD,0.0,0.0
B2025-05262,1311 M L KING JR Way,060 244802702,SFD,0.0,0.0
B2025-05496,1204 MILVIA St,060 245000401,SFD,0.0,0.0
B2025-00692,1214 MILVIA St,060 245000900,SFD,0.0,0.0
B2025-03692,1931 BERRYMAN St,060 245002100,SFD,0.0,0.0
B2024-05952,1936 BERRYMAN St,060 245100300,SFD,0.0,0.0
B2025-02493,1301 MILVIA St,060 245300100,SFD,0.0,0.0
B2025-05158,1316 HENRY St,060 245302700,SFD,0.0,0.0
B2025-05128,1328 HENRY St,060 245303000,SFD,0.0,0.0
B2025-05135,1340 HENRY St,060 245303300,SFD,0.0,0.0
B2025-05159,1300 HENRY St,060 245304500,SFD,0.0,0.0
B2025-00144,1328 WALNUT St,060 245504100,SFD,-1.0,-1.0
B2024-05440,1329 HENRY St,060 245506901,SFD,0.0,0.0
B2025-04898,1307 HENRY St,060 245510200,SFD,0.0,0.0
B2025-01083,1209 SPRUCE St,060 246301800,ADU,0.0,0.0
B2025-03574,1314 BAY VIEW Pl,060 246501300,SFD,0.0,0.0
B2025-00464,1328 BAY VIEW Pl,060 246501700,SFD,0.0,0.0
B2025-00786,1201 OXFORD St,060 246602400,SFD,-1.0,-1.0
B2024-04348,1224 SPRUCE St,060 246603100,SFD,0.0,0.0
B2021-01052,1328 OXFORD St,060 246607900,SFD,0.0,0.0
B2024-01966,2139 ROSE St,060 246608500,SFD,0.0,0.0
B2024-05834,1321 WALNUT St,060 246609500,SFD,0.0,0.0
B2025-00971,1303 WALNUT St,060 246610100,SFD,0.0,0.0
B2025-00812,2753 SHASTA Rd,060 246900500,SFD,0.0,0.0
B2025-02084,10 NORTHGATE Ave,060 246901202,SFD,0.0,0.0
B2023-03915,60 NORTHGATE Ave,060 246901900,SFD,0.0,0.0
B2025-05683,2731 SHASTA Rd,060 247000200,SFD,0.0,0.0
B2024-02432,131 TAMALPAIS Rd,060 247001100,SFD,-1.0,0.0
B2025-00317,36 TAMALPAIS Rd,060 247302400,SFD,0.0,0.0
B2023-05410,54 TAMALPAIS Rd,060 247302601,SFD,0.0,0.0
B2025-05649,3060 BUENA VISTA Way,060 247601000,SFD,0.0,-1.0
B2025-02229,1358 CAMPUS Dr,060 247901400,SFD,0.0,0.0
B2024-00520,1435 CAMPUS Dr,060 248204000,SFD,0.0,0.0
B2023-06473,1464 OLYMPUS Ave,060 248300300,SFD,0.0,0.0
B2025-05027,1472 OLYMPUS Ave,060 248300500,SFD,0.0,0.0
B2025-05028,1480 OLYMPUS Ave,060 248300600,SFD,0.0,0.0
B2025-05030,1488 OLYMPUS Ave,060 248300801,SFD,0.0,0.0
B2025-05031,1510 OLYMPUS Ave,060 248303000,SFD,0.0,0.0
B2025-05056,1570 OLYMPUS Ave,060 248303701,SFD,0.0,0.0
B2025-04451,1589 CAMPUS Dr,060 248304400,SFD,0.0,0.0
B2025-03806,70 AVENIDA Dr,060 248400403,SFD,0.0,0.0
B2025-03807,78 AVENIDA Dr,060 248400500,SFD,0.0,0.0
B2025-02991,9 HARVARD Cir,060 248401100,SFD,0.0,0.0
B2025-05029,1487 OLYMPUS Ave,060 248402000,SFD,0.0,0.0
B2025-05026,1471 OLYMPUS Ave,060 248402400,SFD,0.0,0.0
B2025-00407,1463 OLYMPUS Ave,060 248402600,SFD,0.0,0.0
B2025-05025,1457 OLYMPUS Ave,060 248402700,SFD,0.0,0.0
B2025-03372,120 FAIRLAWN Dr,060 248501401,SFD,0.0,0.0
B2024-04962,160 FAIRLAWN Dr,060 248502700,SFD,0.0,1.0
B2025-02633,230 FAIRLAWN Dr,060 248503800,SFD,0.0,-1.0
B2025-03805,61 AVENIDA Dr,060 248504100,SFD,0.0,0.0
B2025-00310,61 FAIRLAWN Dr,060 248602000,SFD,0.0,0.0
B2025-03840,191 AVENIDA Dr,060 248702200,SFD,0.0,0.0
B2025-03838,175 AVENIDA Dr,060 248702400,SFD,0.0,0.0
B2025-03836,169 AVENIDA Dr,060 248702600,SFD,0.0,0.0
B2025-03832,161 AVENIDA Dr,060 248702800,SFD,0.0,0.0
B2025-03830,155 AVENIDA Dr,060 248702900,SFD,0.0,0.0
B2025-00338,151 FAIRLAWN Dr,060 248704900,SFD,0.0,0.0
B2025-04537,141 FAIRLAWN Dr,060 248705000,SFD,0.0,0.0
B2024-01580,1408 GRIZZLY PEAK Blvd,060 248900300,SFD,0.0,0.0
B2024-01651,1420 GRIZZLY PEAK Blvd,060 248900600,SFD,0.0,0.0
B2024-01709,1446 GRIZZLY PEAK Blvd,060 248901100,SFD,0.0,0.0
B2024-02216,1448 GRIZZLY PEAK Blvd,060 248901200,SFD,0.0,0.0
B2024-01711,1460 GRIZZLY PEAK Blvd,060 248901403,SFD,0.0,0.0
B2024-01712,1466 GRIZZLY PEAK Blvd,060 248901700,SFD,0.0,0.0
B2025-00114,1468 GRIZZLY PEAK Blvd,060 248901800,SFD,0.0,0.0
B2025-03846,38 SENIOR Ave,060 248902300,SFD,0.0,0.0
B2025-03863,36 SENIOR Ave,060 248902400,SFD,0.0,0.0
B2025-03858,32 SENIOR Ave,060 248902500,SFD,0.0,0.0
B2025-03857,28 SENIOR Ave,060 248902600,SFD,0.0,0.0
B2025-01428,249 FAIRLAWN Dr,060 248902800,SFD,0.0,0.0
B2025-03813,130 AVENIDA Dr,060 248903400,SFD,0.0,0.0
B2025-03820,140 AVENIDA Dr,060 248903501,SFD,0.0,0.0
B2025-03826,148 AVENIDA Dr,060 248903801,SFD,0.0,0.0
B2025-03828,154 AVENIDA Dr,060 248903900,SFD,0.0,0.0
B2025-05001,2 WILSON Cir,060 249000101,SFD,0.0,0.0
B2025-05021,10 WILSON Cir,060 249000301,SFD,0.0,0.0
B2025-05024,14 WILSON Cir,060 249000501,SFD,0.0,0.0
B2022-05164,9 WILSON Cir,060 249000601,SFD,0.0,0.0
B2025-05033,1579 OLYMPUS Ave,060 249000903,SFD,0.0,0.0
B2025-05032,1565 OLYMPUS Ave,060 249001004,SFD,0.0,0.0
B2025-03856,25 SENIOR Ave,060 249002400,SFD,0.0,0.0
B2025-03862,35 SENIOR Ave,060 249002500,SFD,0.0,0.0
B2025-03816,43 SENIOR Ave,060 249002603,SFD,0.0,0.0
B2025-03818,45 SENIOR Ave,060 249002703,SFD,0.0,0.0
B2025-01172,1441 SUMMIT Rd,060 249200700,SFD,0.0,0.0
B2024-02178,12 SUMMIT Ln,060 249200902,SFD,0.0,0.0
B2024-02177,10 SUMMIT Ln,060 249201001,SFD,0.0,0.0
B2024-02062,8 SUMMIT Ln,060 249201100,SFD,0.0,0.0
B2025-03850,6 SUMMIT Ln,060 249201201,SFD,0.0,0.0
B2022-00083,1530 GRIZZLY PEAK Blvd,060 249201702,SFD,0.0,0.0
B2024-03782,1545 SUMMIT Rd,060 249201800,SFD,0.0,0.0
B2025-03819,1320 SUMMIT Rd,060 249300801,SFD,0.0,0.0
B2025-01784,1328 SUMMIT Rd,060 249300900,SFD,0.0,1.0
B2025-04014,1350 SUMMIT Rd,060 249301303,SFD,0.0,0.0
B2025-03823,1360 SUMMIT Rd,060 249301602,SFD,0.0,0.0
B2025-02635,1366 SUMMIT Rd,060 249301802,SFD,0.0,-1.0
B2024-01578,1390 SUMMIT Rd,060 249302401,SFD,0.0,0.0
B2024-01728,1466 SUMMIT Rd,060 249303400,SFD,0.0,0.0
B2024-02180,1468 SUMMIT Rd,060 249303500,SFD,0.0,0.0
B2024-01729,1488 SUMMIT Rd,060 249303900,SFD,0.0,0.0
B2024-01730,1492 SUMMIT Rd,060 249304000,SFD,0.0,0.0
B2024-01668,1455 GRIZZLY PEAK Blvd,060 249304400,SFD,0.0,0.0
B2025-03762,1435 GRIZZLY PEAK Blvd,060 249304800,SFD,0.0,0.0
B2024-01706,1429 GRIZZLY PEAK Blvd,060 249305000,SFD,0.0,0.0
B2024-01652,1425 GRIZZLY PEAK Blvd,060 249305200,SFD,0.0,0.0
B2024-01650,1419 GRIZZLY PEAK Blvd,060 249305300,SFD,0.0,0.0
B2024-01649,1417 GRIZZLY PEAK Blvd,060 249305400,SFD,0.0,0.0
B2024-01610,1415 GRIZZLY PEAK Blvd,060 249305500,SFD,0.0,0.0
B2024-01579,1407 GRIZZLY PEAK Blvd,060 249305701,SFD,0.0,0.0
B2024-01576,1389 GRIZZLY PEAK Blvd,060 249306200,SFD,0.0,0.0
B2024-01582,1379 GRIZZLY PEAK Blvd,060 249306400,SFD,0.0,0.0
B2024-01581,1375 GRIZZLY PEAK Blvd,060 249306500,SFD,0.0,0.0
B2025-02634,1363 SUMMIT Rd,060 249307501,SFD,0.0,-1.0
B2024-01612,1375 SUMMIT Rd,060 249307700,SFD,0.0,0.0
B2024-05079,144 HILL Rd,060 249401000,SFD,0.0,0.0
B2023-04287,168 HILL Rd,060 249401500,SFD,0.0,0.0
B2025-00416,1307 GRIZZLY PEAK Blvd,060 249402400,SFD,0.0,0.0
B2023-01529,2371 OAK St,061 255102603,ADU,0.0,2.0
B2021-01866,1158 GLEN Ave,061 255400300,ADU,1.0,0.0
B2025-04095,1123 ARCH St,061 255500400,SFD,0.0,0.0
B2025-00258,1020 KEITH Ave,061 255501900,SFD,0.0,0.0
B2025-01808,1032 KEITH Ave,061 255502400,SFD,0.0,0.0
B2025-00779,1036 KEITH Ave,061 255502600,SFD,0.0,0.0
B2024-01374,1048 KEITH Ave,061 255503101,SFD,0.0,0.0
B2025-04738,1126 ARCH St,061 255600400,SFD,0.0,0.0
B2025-05266,1162 ARCH St,061 255601102,SFD,0.0,0.0
B2024-01704,2275 EUNICE St,061 255602100,SFD,0.0,0.0
B2025-00543,1142 ARCH St,061 255604300,SFD,0.0,0.0
B2024-00132,1121 OXFORD St,061 255700100,SFD,0.0,0.0
B2025-05633,1141 OXFORD St,061 255703600,SFD,0.0,0.0
B2025-00852,2216 LOS ANGELES Ave,061 255704200,SFD,0.0,0.0
B2025-04197,1114 OXFORD St,061 255801100,SFD,0.0,0.0
B2025-03155,1170 OXFORD St,061 255802300,SFD,0.0,0.0
B2024-02830,2143 EUNICE St,061 255802900,SFD,0.0,0.0
B2025-00402,1195 WALNUT St,061 255803400,SFD,0.0,0.0
B2024-05955,2081 EUNICE St,061 256201900,ADU,0.0,0.0
B2023-05395,1171 SUTTER St,061 256203800,SFD,-1.0,0.0
B2025-01056,1169 SUTTER St,061 256203900,SFD,0.0,0.0
B2025-04170,2014 LOS ANGELES Ave,061 256300200,SFD,0.0,0.0
B2025-00036,2022 DEL NORTE St,061 256302100,SFD,0.0,0.0
B2025-04102,1062 MARIPOSA Ave,061 256400800,SFD,0.0,0.0
B2025-02995,1124 SUTTER St,061 256501300,SFD,0.0,0.0
B2025-01091,2001 YOLO Ave,061 256502700,SFD,0.0,0.0
B2025-00526,1119 MILVIA St,061 256502800,SFD,0.0,0.0
B2025-01538,1914 NAPA Ave,061 256902000,SFD,0.0,0.0
B2024-06088,1963 NAPA Ave,061 257000800,SFD,0.0,0.0
B2025-00055,1930 EL DORADO Ave,061 257003300,SFD,0.0,0.0
B2024-04346,1935 EL DORADO Ave,061 257300600,SFD,0.0,0.0
B2025-00717,1105 THE ALAMEDA,061 257301500,SFD,0.0,0.0
B2021-03479,1926 MONTEREY Ave,061 257302200,SFD,0.0,0.0
B2025-01799,1925 MARIN Ave,061 257401700,SFD,0.0,0.0
B2025-00688,1919 MARIN Ave,061 257401800,SFD,0.0,0.0
B2025-00999,949 THE ALAMEDA,061 257402700,SFD,0.0,0.0
B2022-04388,828 CONTRA COSTA Ave,061 257501800,SFD,0.0,0.0
B2025-00513,856 CONTRA COSTA Ave,061 257502400,SFD,0.0,0.0
B2023-05999,898 CONTRA COSTA Ave,061 257503000,SFD,0.0,0.0
B2025-01227,841 THE ALAMEDA,061 257505500,SFD,0.0,0.0
B2024-05266,1932 YOSEMITE Rd,061 257600100,SFD,0.0,0.0
B2025-04361,912 ARLINGTON Ave,061 257701100,SFD,0.0,0.0
B2025-03334,853 ARLINGTON Ave,061 257804700,SFD,0.0,0.0
B2024-00628,820 SAN DIEGO Rd,061 257900302,SFD,0.0,0.0
B2025-05580,914 INDIAN ROCK Ave,061 257901200,SFD,0.0,0.0
B2023-04345,84 SAN MATEO Rd,061 257902400,SFD,0.0,0.0
B2025-00501,790 SPRUCE St,061 258202801,SFD,0.0,0.0
B2025-01483,831 OXFORD St,061 258301800,SFD,0.0,0.0
B2025-00828,823 OXFORD St,061 258302200,SFD,0.0,0.0
B2024-01001,819 OXFORD St,061 258302400,SFD,0.0,0.0
B2025-00304,817 OXFORD St,061 258302500,SFD,0.0,0.0
B2024-03049,871 INDIAN ROCK Ave,061 258303400,SFD,0.0,0.0
B2023-06316,2119 MARIN Ave,061 258400300,SFD,0.0,0.0
B2024-04743,829 SHATTUCK Ave,061 258400700,SFD,0.0,0.0
B2025-01973,821 SHATTUCK Ave,061 258400900,ADU,0.0,0.0
B2025-02333,812 OXFORD St,061 258401900,SFD,0.0,0.0
B2025-01578,816 OXFORD St,061 258402100,SFD,0.0,0.0
B2025-02083,2001 LOS ANGELES Ave,061 258602000,SFD,0.0,0.0
B2025-05768,922 SHATTUCK Ave,061 258602901,SFD,0.0,0.0
B2024-05647,2105 LOS ANGELES Ave,061 258703200,SFD,0.0,0.0
B2025-05066,918 SAN BENITO Rd,061 258800600,SFD,0.0,0.0
B2024-04189,1030 SPRUCE St,061 258802000,SFD,0.0,0.0
B2025-04686,976 SPRUCE St,061 258900200,SFD,0.0,-1.0
B2024-05464,920 SPRUCE St,061 259000500,SFD,0.0,0.0
